,full_text,favorite_count,retweet_count,created_at,user.followers_count,engagement,performance,twtlength
286,"👔 @UnaiEmery_ was asked about the following topics in today's pre-#ARSSOU press conference:

😇 Southampton
🇦🇷 Mauricio Pochettino
🇵🇹 Jose Mourinho
🇨🇭 Granit Xhaka
⚽️ Our recent form

📰 Read the full transcript right here 👇",2048,203,2019,15321087,2251,0.01,230
287,"🗞 Our latest team news update...

#ARSSOU",3084,239,2019,15321087,3323,0.02,43
288,"💬 ""Willock. I call him Willockinho!""

Gabriel Martinelli and @DavidLuiz_4 with the praise for @JoeWillock! 🙌

Watch in full: Gabi and David's exclusive Q&amp;A 👇 https://t.co/YtOA20cqm4",5631,562,2019,15321087,6193,0.04,189
289,"Happy birthday, @9smudge! 🎈 https://t.co/e8fqH1bqgw",3250,241,2019,15321087,3491,0.02,51
290,"Opening up another modern classic...

📕 Making It Look Easy
✍️ By Dennis Bergkamp

#DB10 🐐 https://t.co/hfmS5iYX9l",3877,346,2019,15321087,4223,0.03,119
291,"🇯🇴 A once-in-a-lifetime opportunity 
🙌 Two Arsenal legends
🙋‍♂️ Limited spaces available

Sign up for @AFC_Foundation's Challenge Jordan 2020 now 👇",1306,125,2019,15321087,1431,0.01,151
292,"💪 Work in progress!

🔜 #ARSSOU https://t.co/oJWvdneDBD",6543,563,2019,15321087,7106,0.05,56
293,"😎 Never too early to get #CyberFit with @GilbertoSilva.
🏆 @Acronis Cyber Dragon Cup 
📍 Miami, FL
🛡 #AcronisCyberSummit

Check out what happened 👇",819,77,2019,15321087,896,0.01,150
294,"Elegant. Agile. Simply a class above.

Rocky at his absolute best 🙌 https://t.co/qDq7OlAISH",6101,622,2019,15321087,6723,0.04,93
295,"👊 The work continues! 

📸 View our full training gallery from today's session...",4326,315,2019,15321087,4641,0.03,82
296,"Getting into the festive spirit there, @LeeDixon2? 😂

🎁 Still looking for Christmas stocking fillers? You'll want to check these out 👇",1134,82,2019,15321087,1216,0.01,136
297,😎 @HectorBellerin https://t.co/USgEth6fDy,11196,643,2019,15321087,11839,0.08,41
298,"Not feeling the cold then, KT? 😅

❄️ 4°C
📍 Arsenal Training Centre

Back to the graft with four days to go until #ARSSOU 🗓

@RobHolding95 🤜🤛 @KieranTierney1 https://t.co/P6QV4saOK0",7415,573,2019,15321087,7988,0.05,187
299,"🇺🇾🦁 @LTorreira34

#HeComesFromUruguay 🎶 https://t.co/HYw2Ak5st6",10138,593,2019,15321087,10731,0.07,65
300,"✅ Scores for @SFV_ASF
✅ Qualifies for @UEFAEURO

Well in, Granit 🇨🇭",4731,321,2019,15321087,5052,0.03,70
301,"🆕 #ArsenalNation: The Podcast

💪 Training with Bergkamp
👑 Henry behind the scenes
🕵️‍♂️ ...and Wenger's spies

😂 Jeremie Aliadiere's stories are something else 👇",1470,126,2019,15321087,1596,0.01,167
302,"🇬🇦 Even on international duty, Auba still represents 😎

📸 @Aubameyang7 on Instagram https://t.co/u5Dsu9M4NG",13862,1035,2019,15321087,14897,0.1,109
303,"A closed course relay under the floodlights at Emirates Stadium. 

Just a normal Thursday night for #adidasRunnersLDN.
 
See how you can get involved at one of four weekly sessions 👇",1178,88,2019,15321087,1266,0.01,186
304,"⏪ November 18, 2017 🗓

🛫 @MustafiOfficial takes flight in the north London derby 🔴 https://t.co/WKL97p7gyd",3650,333,2019,15321087,3983,0.03,108
305,"Liking the look? 👀

🎁 Get 20% off the 'Since 1886' range this week on ArsenalDirect 👇",3831,226,2019,15321087,4057,0.03,87
306,"Another goal contribution for @Aubameyang7? 🤷‍♂️

The best of the weekend's action 👇",4367,239,2019,15321087,4606,0.03,86
307,"Good luck in the @imacelebrity jungle, @IanWright0 👊

We're Wright behind you 😉🔴

#TeamIan | #imacelebrity  https://t.co/NzR1oPpzUt",9317,988,2019,15321087,10305,0.07,135
308,"🆕 #ArsenalNation: The Podcast

🎙 Jeremie Aliadiere
🎙 @NickBrightDJ
🎙 @JohnnyICochrane

🎧 Listen to the first episode on Tuesday",794,64,2019,15321087,858,0.01,133
309,"Congratulations, @ArsenalWFC! 👏🔴 https://t.co/chLQYF4Ids",18633,1597,2019,15321087,20230,0.13,56
310,"💬 ""I'm here to wish good luck for our Arsenal Women's team... we are all together, we are all supporting you!""

🔴 @DavidLuiz_4 sending the good vibes ahead of today's north London derby

Good luck, @ArsenalWFC - we're right behind you 🤞 https://t.co/h61PcFnmuh",5647,424,2019,15321087,6071,0.04,264
311,"🗓 #OnThisDay in 2012
✅ @Mertesacker's first goal 🇩🇪
✅ Our second 5-2 😉 https://t.co/XnDrPG1BMU",4929,418,2019,15321087,5347,0.03,96
312,"🗓 #OnThisDay in 2002

The King went from 0 to 100. Real quick. 🏎

👑 @ThierryHenry https://t.co/u8Ww9Zl2cr",10246,1649,2019,15321087,11895,0.08,109
313,"Love that, @ReissNelson9 👊",4229,198,2019,15321087,4427,0.03,26
314,"Happy birthday, Bouldy! 🎈 https://t.co/aO590c6PAg",9306,534,2019,15321087,9840,0.06,49
315,"🗓 We face Standard Liege in the #UEL in Belgium on December 12! 

🚌 Interested in travelling with us? Click here to find out more 👇",2143,130,2019,15321087,2273,0.01,133
316,"💬 ""There are some super players. There are fantastic players everywhere and it's a wonderful award for whoever ends up winning it.""

🇫🇷 @MatteoGuendouzi speaks about his Golden Boy nomination...",4704,282,2019,15321087,4986,0.03,196
317,"💪 Papa leading the way on the power squats this morning!

🏋️‍♂️ @SokratisPapa5 https://t.co/23NfoaMwoG",4819,301,2019,15321087,5120,0.03,104
318,"🇧🇷 Gabriel Martinelli
🇬🇦 @Aubameyang7
🇫🇷 @MatteoGuendouzi

The best of the action from last night's international fixtures 👇",5085,251,2019,15321087,5336,0.03,128
319,"✅ First international cap

This guy starts for @CBF_Futebol Under-23s against USA tonight 🇧🇷

Boa sorte, Gabi 🤙 https://t.co/xVFU8TJeIA",7700,545,2019,15321087,8245,0.05,139
320,"It's a pleasure to re-introduce our loveable friend...

🤔 #ExcitableEdgar? More like #ExcitableGunner 😉

🎁 Christmas wishes from Arsenal (and @Gunnersaurus)!",1593,140,2019,15321087,1733,0.01,161
321,"📍 Arsenal Training Centre

It may be the international break...

But the work goes on at Colney 🏃‍♂️ https://t.co/bePnWqqzoo",4731,323,2019,15321087,5054,0.03,128
322,"It's matchday for a number of our internationals 🌍

Check out who's in action 👇",3011,146,2019,15321087,3157,0.02,81
323,"Checking in 👋  

🇩🇪 @Bernd_Leno 
🇺🇾 @LTorreira34 
🇫🇷 @MatteoGuendouzi 
🇦🇷 @emimartinezz1 

📸 @Uruguay | @Argentina https://t.co/OaHwwlLOls",6031,406,2019,15321087,6437,0.04,145
324,"🗓 #OnThisDay in 2004...

⚪️ Naybet 37
🔴 Henry 45
🔴 Lauren 55
🔴 Vieira 60
⚪️ Defoe 61
🔴 Ljungberg 69
⚪️ King 74
🔴 Pires 81
⚪️ Kanoute 88

An unforgettable north London derby 😲 https://t.co/Jsc70UZJVh",12644,2295,2019,15321087,14939,0.1,210
325,"💬 ""I think karate really helped me in terms of my mentality, being a fighter on the pitch, and always wanting to win and get stuck into duels in a bid to really help the team.""

🥋 @MatteoGuendouzi",9829,698,2019,15321087,10527,0.07,198
326,"🔎 #LEIARS

@adrianjclarke dissects Saturday's game on The Breakdown 👇",2304,116,2019,15321087,2420,0.02,71
327,"Congratulations on being named in the @equipedefrance senior squad, @MatteoGuendouzi 🇫🇷

Our international call-ups 👇",18660,1524,2019,15321087,20184,0.13,119
328,"🎈Today we’re wishing a very happy 50th birthday to an Arsenal legend

❤️ @JensLehmann https://t.co/ahDkUthWHl",15299,1323,2019,15321087,16622,0.11,111
329,"Unai Emery's post-match press conference...

#LEIARS",2777,263,2019,15321087,3040,0.02,54
330,"Join us for LIVE reaction to our 2-0 defeat at Leicester...

#LEIARS  https://t.co/cSIC84UMX2",1127,181,2019,15321087,1308,0.01,95
331,"All over at the King Power Stadium.

🦊 2-0 🟡 (FT)

#LEIARS",7627,1247,2019,15321087,8874,0.06,62
332,"And a second change...

🔛 Joe Willock
↩️ Lucas Torreira

🦊 2-0 🟡 (80)

#LEIARS https://t.co/HAwfcRF4by",907,80,2019,15321087,987,0.01,109
333,"Our first substitution of the evening...

🔛 Nicolas Pepe
↩️ Rob Holding

🦊 2-0 🟡 (76)

#LEIARS https://t.co/E59O1ETZaH",1749,154,2019,15321087,1903,0.01,125
334,"Goal for Leicester - scored by James Maddison

🦊 2-0 🟡 (75)

#LEIARS",6135,798,2019,15321087,6933,0.05,72
335,"Goal for Leicester - scored by Jamie Vardy

🦊 1-0 🟡 (68)

#LEIARS",3239,502,2019,15321087,3741,0.02,69
336,"Auba has the ball in the net... but it's ruled offside

The linesman flagged that Aubameyang was offside - and the replays confirm that the initial decision was correct

🦊 0-0 🟡 (55)

#LEIARS https://t.co/Snh5v20gzt",1204,115,2019,15321087,1319,0.01,221
337,"Bellerin picks up the ball inside his own half and charges all the way to the Leicester box before seeing his strike go narrowly over the crossbar

🦊 0-0 🟡 (54)

#LEIARS",908,59,2019,15321087,967,0.01,173
338,"🔊 Want free live commentary of the second half of #LEIARS? 

📻 Tune in now on https://t.co/4KJlfLdIj1 and the Arsenal app 👇",421,38,2019,15321087,459,0.0,125
339,"Back at it!

🦊 0-0 🟡 (46)

#LEIARS https://t.co/SWKTwrEEMB",715,72,2019,15321087,787,0.01,62
340,"Nothing in it at the break...

🦊 0-0 🟡 (HT)

#LEIARS",2178,279,2019,15321087,2457,0.02,56
341,"Lacazette working his way into good space yet again...

This time Laca wriggles free of his marker but sees his effort deflect into the arms of Schmeichel

🦊 0-0 🟡 (20)

#LEIARS https://t.co/mTDVrgZFCi",1067,100,2019,15321087,1167,0.01,207
342,"Oh no, Laca! 😩

Great interplay from Bellerin, Ozil and Aubameyang - but Lacazette's effort from close range goes wide of the post

🦊 0-0 🟡 (15)

#LEIARS https://t.co/SAgKe09YRh",1540,150,2019,15321087,1690,0.01,183
343,"We're underway in Leicester...

Come on, Arsenal! 💪🔴

🦊 0-0 🟡 (1)

#LEIARS https://t.co/4K0UFFABBI",1446,223,2019,15321087,1669,0.01,104
344,"The teams are out at the King Power! 🏟

📻 Join us LIVE for free commentary of #LEIARS...",833,90,2019,15321087,923,0.01,90
345,"The poppy will adorn today's match shirts, as we join with @LCFC before kick-off of our closest fixture to Remembrance Day.

#LestWeForget https://t.co/JMfbHmd2x4",2099,201,2019,15321087,2300,0.02,164
346,"Taking a look 👀

👋 @HectorBellerin 

#LEIARS https://t.co/YZGC5POke4",5289,429,2019,15321087,5718,0.04,72
347,"It's time for Arsenal Nation LIVE with @NickBrightDJ! 🔴

Today's guests:

▪️ @NigelWinty3
▪️ @JohnnyICochrane

📺 Join us for opinions, social media views and debate ahead of kick-off...

#LEIARS",500,42,2019,15321087,542,0.0,203
348,"📋 Today's team news...

🇪🇸 @HectorBellerin starts in the @PremierLeague
🇫🇷 @LacazetteAlex partners @Aubameyang7 in attack
🇩🇪 @MesutOzil1088 also named in starting XI

#️⃣ #LEIARS",13221,3096,2019,15321087,16317,0.11,184
349,"All set for a big evening in the Midlands.

#LEIARS https://t.co/1nhrnFyeyn",3610,331,2019,15321087,3941,0.03,77
350,The first of our ArsenalDirect Christmas offers is here 🎁😍,3198,226,2019,15321087,3424,0.02,58
351,We'd like to wish our Muslim fans around the world a blessed Prophet's birthday 🎉 https://t.co/d3zNxc9QXz,19299,6066,2019,15321087,25365,0.17,105
352,"🦊 Time to face the Foxes! 👊

🆚 @LCFC
🏟 King Power Stadium
🏆 @PremierLeague
🕠 5.30pm kick-off (UK)

#️⃣ #LEIARS https://t.co/BDEC3zbUvR",4804,536,2019,15321087,5340,0.03,141
353,"🤷‍♂️ @Aubameyang7 

#LEIARS https://t.co/TBSRhp8PdJ",15268,897,2019,15321087,16165,0.11,53
354,"😏 @RobHolding95 

#LEIARS https://t.co/FNFMTvfhVO",7306,360,2019,15321087,7666,0.05,51
355,"📸 Want to see photos from today's training session ahead of #LEIARS?

Step right this way... 👇",3682,216,2019,15321087,3898,0.03,96
356,"👊 Back to the training pitches. 

🔜 #LEIARS https://t.co/nIJgnjEv7i",5071,437,2019,15321087,5508,0.04,69
357,"Introducing your October Player of the Month... 🥁

🏆 Gabriel Martinelli 🏆",20075,2394,2019,15321087,22469,0.15,75
358,"🗞 The full transcript from @UnaiEmery_'s pre-match press conference

#LEIARS",1773,184,2019,15321087,1957,0.01,78
359,"Congratulations, @visitrwanda_now 🇷🇼",6696,860,2019,15321087,7556,0.05,36
360,The 2019/20 ePremier League is here! Represent Arsenal in this year's tournament by registering here 👇,3019,219,2019,15321087,3238,0.02,102
361,"🗞 We've been given an update on @DaniCeballos46

#LEIARS",4058,241,2019,15321087,4299,0.03,58
362,"💥 G O L A Z O 💥

Congratulations, @Joewillock - our October Goal of the Month winner 🏅 https://t.co/pdnsedxc4b",15352,1623,2019,15321087,16975,0.11,112
363,"💬 “It is important to show that we are here in the local community and if we can help, we will.”

❤️ @piresrobert7 x @AFC_Foundation",3079,269,2019,15321087,3348,0.02,134
364,"💬 ""Teams have bad spells but it's just something we need to correct. We want to give our fans something to cheer about.""

🗣 @kierantierney1 https://t.co/KSQ8jLnL3m",8969,598,2019,15321087,9567,0.06,165
365,"💬 ""It's so frustrating... we know we can improve.""

We speak to @emimartinezz1 after today's #UEL game 👇",2627,176,2019,15321087,2803,0.02,106
366,"Unai Emery has given us an update on @DaniCeballos46 

🏆 #UEL",2644,189,2019,15321087,2833,0.02,63
367,"Our #ArsenalNation panel reflect on this afternoon's game...

🏆 #UEL https://t.co/ElGM2FWihi",762,90,2019,15321087,852,0.01,94
368,"The points are shared in Portugal

🏆 #UEL",5791,853,2019,15321087,6644,0.04,43
369,"Vitoria equalise in added time.

🏆 #UEL 1-1 (90+1)",11606,1679,2019,15321087,13285,0.09,52
370,"Somewhere behind all that rain, @MustafiOfficial is celebrating ☔️😅

🏆 #UEL https://t.co/ZXwV2g30qq",3591,336,2019,15321087,3927,0.03,101
371,"YES MUSTI!

🏆 #UEL 0-1 (80) https://t.co/mBax31OGQI",4930,848,2019,15321087,5778,0.04,53
372,"And our final change...

↪️ @Joewillock
🔛 @LTorreira34

🏆 #UEL 0-0 (78) https://t.co/pRZuSuxwaa",1028,84,2019,15321087,1112,0.01,100
373,"Here comes Laca...

↪️ @BukayoSaka87
🔛 @LacazetteAlex

🏆 #UEL 0-0 (65) https://t.co/hy8wwZSDB2",1935,106,2019,15321087,2041,0.01,99
374,"A first change for us...

↪️ @DaniCeballos46 
🔛 @MatteoGuendouzi

🏆 #UEL 0-0 (54) https://t.co/uwdwb44p3t",1249,83,2019,15321087,1332,0.01,110
375,"Back underway in Guimaraes ✅

🎧 Listen to live commentary on https://t.co/4KJlfLdIj1 and the Arsenal App

🏆 #UEL",606,59,2019,15321087,665,0.0,116
376,"No breakthrough in Portugal just yet...

🏆 #UEL",2264,221,2019,15321087,2485,0.02,49
377,"Still goalless here in Guimaraes, thanks to this guy 👏

@emimartinezz1 has had to make two reaction stops to keep out the hosts 

🏆 #UEL 0-0 (22) https://t.co/BkrrgAR6Lb",1468,131,2019,15321087,1599,0.01,173
378,"Shouldn't you be at work? It's OK, we won't tell anyone 🤫

We're underway in Portugal 💪

Plug in your headphones and listen to live commentary of our #UEL clash with @VitoriaSC1922 👇",1390,155,2019,15321087,1545,0.01,186
379,"❤️ this @MatteoGuendouzi, @HectorBellerin, @LacazetteAlex, @seadk6, @LTorreira34 and @ReissNelson9 👏

""So how did you spend your Wednesday afternoon?""

Ball boy: https://t.co/ARBgzBZtSE",10322,1196,2019,15321087,11518,0.08,189
380,"Still looking for live coverage of today's game? 🤔

#ArsenalNation is now live - and it's free on https://t.co/4KJlfLdIj1 and the Arsenal App 👌

🏆 #UEL",908,95,2019,15321087,1003,0.01,155
381,"⏱ Only an hour until kick-off

Time to get to work 💪

🏆 #UEL https://t.co/oDW7nquGxE",1810,199,2019,15321087,2009,0.01,88
382,"We've made 8️⃣ changes for today's @EuropaLeague clash with @VitoriaSC1922

⛔️ @RobHolding95 and @MustafiOfficial return
⚡️ @Ains_7 and @kierantierney1 at wing-back
🔥 Nico, Gabi and @BukayoSaka87 up top

🏆 #UEL",5537,1529,2019,15321087,7066,0.05,216
383,"📍 Estadio D. Afonso Henriques

@emimartinezz1 and Gabi checking in 👍

🏆 #UEL https://t.co/0hDVx3BqPg",2196,197,2019,15321087,2393,0.02,104
384,"Nico took centre stage last time out in the #UEL ✨

But can you name all of our European brace scorers? 🤔

Give our pre-match quiz a go 👇",2128,141,2019,15321087,2269,0.01,141
385,"💬 ""It's been such a long journey but one that I've come out of stronger. Now I'm determined to pick up where I left off.""

Setting targets, regaining confidence and scoring on your comeback ✅

7,000 Hours by @RobHolding95 📕",3322,234,2019,15321087,3556,0.02,227
386,"That @DaniCeballos46 composure and close control 🤩👌

🏆 #UEL https://t.co/NUO5uCHC2y",8371,750,2019,15321087,9121,0.06,85
387,"🌟 #UEL MATCHDAY FOUR 🌟

🆚 @VitoriaSC1922
🏟 Estadio D. Afonso Henriques
🏆 @EuropaLeague
🇬🇧 Kick-off at 3.50pm (UK time) https://t.co/1gVCfS6n74",4504,563,2019,15321087,5067,0.03,147
388,"The full transcript from tonight's press conference...

🏆 #UEL",2598,217,2019,15321087,2815,0.02,64
389,Unai Emery has confirmed that Pierre-Emerick Aubameyang is our new club captain.,30155,6331,2019,15321087,36486,0.24,80
390,"📋 Our travelling squad for tomorrow's game against Vitoria is now confirmed

🏆 #UEL",4049,302,2019,15321087,4351,0.03,85
391,"Want more training photos from our final session on home soil? 🏴󠁧󠁢󠁥󠁮󠁧󠁿

📸 Check out today's gallery 👇",2522,154,2019,15321087,2676,0.02,103
392,"🤙 To Portugal! 🇵🇹 

🏆 #UEL https://t.co/7LLOIM9yvY",7584,618,2019,15321087,8202,0.05,52
393,"😄 @CalumChambers95
😄 @RobHolding95

🏆 #UEL https://t.co/LAWmPJfunq",7603,461,2019,15321087,8064,0.05,69
394,"🔜 @EuropaLeague

🏆 #UEL https://t.co/7j2pO8q9W8",8634,530,2019,15321087,9164,0.06,49
395,"🗞 Our latest team news ahead of tomorrow's @EuropaLeague game...

🏆 #UEL",3302,276,2019,15321087,3578,0.02,74
396,"Mr Arsenal.

❤️ @TonyAdams https://t.co/Yxu37WxELK",19674,2384,2019,15321087,22058,0.14,52
397,"🗓 #OnThisDay in 1983, @TonyAdams made his Arsenal league debut! 😲

🤔 Can you spot Tony in this photo from our archives?

💡 And which other famous Gunners do you recognise? https://t.co/jXXnideOBv",3330,320,2019,15321087,3650,0.02,199
398,"🔴 Arsenal 🤝 @adidasUK  
📍 The new adidas LDN store, Oxford Street

😎 Bringing players and fans together for an evening of creativity and customisation 

#DareToCreate https://t.co/HkLUpE7HHh",7154,619,2019,15321087,7773,0.05,195
399,"How good was this Leno stop? 👏😲

⛔️ @Bernd_Leno https://t.co/KsNpis1VNN",11598,1045,2019,15321087,12643,0.08,73
400,"🕹 Auba's Race to 50

🏁 Press START
🏎 Choose your vehicle
🚦 Start your engines

#Auba50 ⚡️ @Aubameyang7 https://t.co/IKYkCG8m6X",13891,2688,2019,15321087,16579,0.11,132
401,"Auba. Bangs. Goals. ⚡️

🏆 @PremierLeague - 40 ⚽
🏆 @EuropaLeague - 9 ⚽
🏆 @EmiratesFACup - 1 ⚽

🤝🔄❄️🙅‍♂️ https://t.co/yBlwq84mIa",10744,1123,2019,15321087,11867,0.08,132
402,"Wrighty ❤️ Goals
We ❤️ Wrighty

Happy birthday, @IanWright0 🎈 https://t.co/ATAun9O6Qk",9346,1023,2019,15321087,10369,0.07,88
403,"Ian Wright, Wright, Wright 💛

Have a good one, @IanWright0 🥳 https://t.co/N5ZOHLynM7",19824,2116,2019,15321087,21940,0.14,86
404,"48 today 🎈

Happy birthday, @UnaiEmery_ 🎂 https://t.co/g54YYoSK9X",14487,1601,2019,15321087,16088,0.11,67
405,"Fifty goals for The Arsenal

Congratulations, @Aubameyang7 👏 https://t.co/UyXEPFbV2M",21750,2029,2019,15321087,23779,0.16,86
406,"💬 ""When you have the opportunity, you need to take it. We didn't.""

@UnaiEmery_ reflects on #ARSWOL 👇",3395,325,2019,15321087,3720,0.02,103
407,"Our #ArsenalNation pundits give their take on this afternoon's draw with @Wolves

#ARSWOL https://t.co/O9hkWtbDok",712,109,2019,15321087,821,0.01,115
408,"The points are shared in north London.

#ARSWOL",4691,818,2019,15321087,5509,0.04,49
409,"And our final change...

↩️ @kierantierney1 
🔛 @seadk6

#ARSWOL 🔴 1-1 🐺 (87) https://t.co/OCJ0DugBqj",1502,148,2019,15321087,1650,0.01,105
410,"Jimenez heads in at the far post.

#ARSWOL 🔴 1-1 🐺 (76)",2708,380,2019,15321087,3088,0.02,57
411,"And our second substitution of the afternoon...

↩️ @LTorreira34
🔛 @BukayoSaka87 

#ARSWOL 🔴 1-0 🐺 (73) https://t.co/LvqJjGeo7o",1071,106,2019,15321087,1177,0.01,132
412,"Our first change of the afternoon comes on the hour mark ⏱

↩️ @LacazetteAlex
🔛 Gabriel Martinelli 

#ARSWOL 🔴 1-0 🐺 (60) https://t.co/LAhOk7NT5S",1933,220,2019,15321087,2153,0.01,150
413,"We're back underway for the second half 💪

Tune in to our live commentary of #ARSWOL 👇",846,85,2019,15321087,931,0.01,88
414,"📈 @Aubameyang7's 50

The numbers behind Auba's half-century ⚡️

#ARSWOL | #YoPierre https://t.co/noz0QHofzy",5162,825,2019,15321087,5987,0.04,111
415,"Auba's 50th in an Arsenal shirt gives us the advantage at the interval 👌

#ARSWOL",5379,646,2019,15321087,6025,0.04,83
416,"Bernd. Leno. 👏

That's a huge right hand to preserve our lead 🙌

#ARSWOL | #Lenomenal https://t.co/YPPmRd5CXQ",3957,341,2019,15321087,4298,0.03,113
417,"Bringin' up 5️⃣0️⃣ goals for The Arsenal...

...in just 78 appearances...

🤯 @Aubameyang7 https://t.co/YvDRihkZAX",9883,1376,2019,15321087,11259,0.07,117
418,"LACA, AUBA, GOAL!

#ARSWOL 🔴 1-0 🐺 (21) https://t.co/K1cYmjojgl",8483,2009,2019,15321087,10492,0.07,65
419,"#ArsenalRemembers ❤️

#ARSWOL https://t.co/boXMZjYR77",2351,254,2019,15321087,2605,0.02,55
420,"✅ Underway at Emirates Stadium

Need somewhere to follow #ARSWOL?

Tune in to our live commentary now 👇",872,114,2019,15321087,986,0.01,107
421,"🔵🔴 Former @FCBarcelona team-mates 
🔴🐺 Opponents in the @premierleague 

⚡️ These two are reunited today 🏎

#ARSWOL https://t.co/yvyExNnKrR",5313,424,2019,15321087,5737,0.04,143
422,"Need somewhere to follow #ARSWOL? We're live on our website and the Arsenal App now! 📺

Join @JohnnyICochrane, @AnnemarieBatson and @davehillierr for all the build-up 🗣

Live commentary from 3pm (UK time) 🎙",584,56,2019,15321087,640,0.0,210
423,"Just this. 🥰

@MesutOzil1088 🤝 @ThierryHenry

#ARSWOL https://t.co/uaczFZ9LZV",54418,10647,2019,15321087,65065,0.42,81
424,"📋 Introducing our starting lineup for today's @PremierLeague clash with @Wolves...

#ARSWOL",14834,3723,2019,15321087,18557,0.12,93
425,#ArsenalRemembers ❤️ https://t.co/CiaMOzgACW,9726,995,2019,15321087,10721,0.07,44
426,"🗞 Latest team news
📊 Key statistics
🕵️‍♂️ Opposition analysis

All the essential info you need ahead of #ARSWOL 👇",2319,165,2019,15321087,2484,0.02,117
427,"Saturday? Matchday 🙌

🐺 @Wolves
🏟 Emirates Stadium
🏆 @PremierLeague
🕒 3pm kick-off (UK)

#️⃣ #ARSWOL https://t.co/uVBJQWpeMa",3637,465,2019,15321087,4102,0.03,131
428,"One last push for @maroitoje and @EnglandRugby 🏴󠁧󠁢󠁥󠁮󠁧󠁿

We're wishing you all the best in the #RWC2019 final 👊

#CreatorsUnite x #CarryThemHome https://t.co/Wa8RBtDkow",2865,268,2019,15321087,3133,0.02,171
429,"It's almost matchday...

📸 Check out the photos from our final session ahead #ARSWOL 👇",2808,178,2019,15321087,2986,0.02,88
430,"Remember this video from our pre-season tour? 🤔

Jessica went viral after our game in Charlotte, North Carolina, for her reaction to seeing us play for the very first time after almost 20 years as a fan...

🇺🇸 #ArsenalinUSA https://t.co/DNzCBsRzU3",4971,552,2019,15321087,5523,0.04,251
431,"Time to get back to it.

🔜 @PremierLeague

🔜 #ARSWOL https://t.co/YSXXC5CVKq",7122,763,2019,15321087,7885,0.05,80
432,"✨ M A G I C ✨

But is Nico's free-kick your October Goal of the Month? 🏅

Watch our shortlist and vote 👇",6860,486,2019,15321087,7346,0.05,108
433,"Magical. Simply magical.

📅 #OnThisDay in 2016, @MesutOzil1088 scored this absolute classic. 🤩 https://t.co/g1hOpPLdhF",28143,6031,2019,15321087,34174,0.22,120
434,🗞 Here's what @UnaiEmery_ said ahead of #ARSWOL 👇,1719,143,2019,15321087,1862,0.01,49
435,"🏆 It's November 1 - so it's time to choose your Player of the Month for October

🇧🇷 Gabriel Martinelli
🇨🇮 Nicolas Pepe
🇧🇷 @DavidLuiz_4
🇫🇷 @MatteoGuendouzi

🗳 Who will you vote for this time? 👇",6739,507,2019,15321087,7246,0.05,199
436,"#eFootballPES2020 for Mobile is out now!

Play anytime, anywhere and see that #PlayingIsBelieving with @officialpes

Available for iOS and Android 👇",1032,94,2019,15321087,1126,0.01,152
437,"🦇 Happy #Halloween, wherever you are! 🧟

@RobHolding95 🤝 @CalumChambers95

📺 See how the lads fared in this Halloween special of Name Game! 👇 https://t.co/y3vQbyeLBX",2076,223,2019,15321087,2299,0.02,169
438,"An incredible feat! 👏 

Congratulations, @VivianneMiedema 🥳 https://t.co/wcElx38pe4",3608,301,2019,15321087,3909,0.03,85
439,"Congratulations, @ArsenalWFC - keep making us proud! 💪 https://t.co/2tQ4ztDM5z",9302,794,2019,15321087,10096,0.07,78
440,The following is a message from Granit Xhaka... https://t.co/YG5lBKmQvi,71247,14068,2019,15321087,85315,0.56,71
441,"Take a bow, Joe Willock 👏

🚀 @JoeWillock https://t.co/rNTNIYRiYl",20309,2487,2019,15321087,22796,0.15,66
442,"Never forgotten. ❤️

This Thursday, we remember George 'Geordie' Armstrong, who passed away 19 years ago today. https://t.co/PxfNKQifyt",4740,399,2019,15321087,5139,0.03,137
443,"⚾ 2019 #WorldSeries Champions, huh? Pretty neat. 😎

🎉 Congratulations, @Nationals - it was a pleasure to swing by and visit Nationals Park on our pre-season tour 👌

🇺🇸 #ArsenalinUSA https://t.co/GotIQPOVoy",3025,318,2019,15321087,3343,0.02,209
444,"🇷🇼 @VisitRwanda_now are giving fans the chance to win prizes and learn about gorilla conservation 🦍

Who's having a go at #GorillaGoals next time? 🙌 https://t.co/2cZZymEoBs",1609,247,2019,15321087,1856,0.01,174
445,"🎁 Win a signed @KieranTierney1 home shirt! 🎁

KT has made his @PremierLeague debut at Emirates Stadium and now we're giving away this special prize...

Just retweet to enter! 🤞

We'll pick the winner at random on Monday morning 👍

⬇️ Terms and Conditions ⬇️",10560,16283,2019,15321087,26843,0.18,265
446,"This is pure.

💛 @HectorBellerin https://t.co/dtdEatX5WU",19113,2362,2019,15321087,21475,0.14,58
447,"🤗 When you spot that our mascot is getting cold... so you let him wear your jacket instead 👍

👏 @HectorBellerin https://t.co/81p95sx8sx",19377,1489,2019,15321087,20866,0.14,137
448,"💬 ""There's loads of positives to take. Loads of negatives as well, but this is part of the way and we're looking on to the weekend now.""",6062,451,2019,15321087,6513,0.04,136
449,Unai Emery speaks after our #CarabaoCup elimination...,2071,202,2019,15321087,2273,0.01,54
